,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
394,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.0,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,18.0,0,,21077.0,0.66,1.1
395,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,0.87,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,18.0,0,,21077.0,0.66,1.1
396,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.8,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,18.0,0,,21077.0,0.66,1.1
397,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.77,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,18.0,0,,21077.0,0.66,1.1
398,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.91,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,21077.0,0.66,1.1
399,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.83,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
400,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.83,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
401,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.71,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
402,44.0,5.0,第2节,第2节,-2.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-2.5,2.0,1.0,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
403,44.0,5.0,第2节,第2节,2.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,2.5,2.0,1.0,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
404,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.0,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
405,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.0,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,17.0,0,,11077.0,0.66,1.1
406,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,5.0,0.0,4.0,0.0,0.0,28.0,25.0,28.0,0.0,1.0,8.0,GD,7.0,0,,11077.0,0.66,1.1
407,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,25.0,28.0,0.0,1.0,8.0,GD,7.0,0,,11074.0,0.66,1.1
408,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,25.0,30.0,0.0,1.0,8.0,GD,7.0,0,,21077.0,0.66,1.1
409,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,25.0,30.0,0.0,1.0,8.0,GD,7.0,0,,21074.0,0.66,1.1
410,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,8.0,GD,7.0,0,,11077.0,0.66,1.1
411,44.0,5.0,第2节,第2节,-1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,8.0,GD,7.0,0,,11077.0,0.66,1.1
412,44.0,5.0,第2节,第2节,1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,1.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,8.0,GD,7.0,0,,11077.0,0.66,1.1
413,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,8.0,GD,7.0,0,,11077.0,0.66,1.1
414,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.25,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,45.0,0,,11077.0,0.66,1.1
415,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,0.71,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,45.0,0,,11077.0,0.66,1.1
416,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.0,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,28.0,0,,11077.0,0.66,1.1
417,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.0,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,28.0,0,,21086.0,0.66,1.1
418,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,0.8,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,28.0,0,,11077.0,0.66,1.1
419,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.87,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,28.0,0,,11077.0,0.66,1.1
420,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.66,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,28.0,0,,11077.0,0.66,1.1
421,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.1,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,0.0,7.0,GD,29.0,0,,11077.0,0.66,1.1
422,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.1,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,0.0,7.0,GD,29.0,0,,11077.0,0.66,1.1
423,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.1,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,30.0,0,,11077.0,0.66,1.1
424,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.1,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,30.0,0,,11077.0,0.66,1.1
425,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.1,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,16.0,0,,11077.0,0.66,1.1
426,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.83,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,16.0,0,,21077.0,0.66,1.1
427,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.83,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,16.0,0,,21077.0,0.66,1.1
428,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.71,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,16.0,0,,21077.0,0.66,1.1
429,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,1.0,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,21077.0,0.66,1.1
430,44.0,5.0,第2节,第2节,168.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,168.5,2.0,0.8,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,11077.0,0.66,1.1
431,44.0,5.0,第2节,第2节,167.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,167.5,2.0,0.87,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,11077.0,0.66,1.1
432,44.0,5.0,第2节,第2节,167.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,167.5,2.0,0.66,,,7.0,6.0,0.0,4.0,0.0,0.0,30.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,11077.0,0.66,1.1
433,44.0,5.0,第2节,第2节,167.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,167.5,2.0,1.1,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,11074.0,0.66,1.1
434,44.0,5.0,第2节,第2节,-3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-3.5,2.0,0.87,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,21077.0,0.66,1.1
435,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,0.8,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,21077.0,0.66,1.1
436,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.8,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,30.0,0.0,1.0,7.0,GD,7.0,0,,21077.0,0.66,1.1
437,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.8,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,32.0,0.0,1.0,6.0,GD,58.0,0,,21077.0,0.66,1.1
438,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,0.0,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,32.0,0.0,1.0,6.0,GD,58.0,0,,21077.0,0.66,1.1
439,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,32.0,0.0,1.0,6.0,GD,39.0,0,,21077.0,0.66,1.1
440,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,27.0,32.0,0.0,1.0,6.0,GD,39.0,0,,21074.0,0.66,1.1
441,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.25,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,29.0,32.0,0.0,1.0,6.0,GD,39.0,0,,11077.0,0.66,1.1
442,44.0,5.0,第2节,第2节,-1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,29.0,32.0,0.0,1.0,6.0,GD,39.0,0,,11077.0,0.66,1.1
443,44.0,5.0,第2节,第2节,1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,1.5,2.0,0.87,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,29.0,32.0,0.0,1.0,6.0,GD,39.0,0,,11077.0,0.66,1.1
444,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,0.87,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,29.0,32.0,0.0,1.0,6.0,GD,39.0,0,,11077.0,0.66,1.1
445,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,0.66,,,7.0,7.0,0.0,4.0,0.0,0.0,32.0,29.0,32.0,0.0,1.0,6.0,GD,39.0,0,,11077.0,0.66,1.1
446,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.1,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,32.0,0.0,1.0,6.0,GD,39.0,0,,11074.0,0.66,1.1
447,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.1,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,34.0,0.0,1.0,6.0,GD,39.0,0,,21077.0,0.66,1.1
448,44.0,5.0,第2节,第2节,170.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,170.5,2.0,1.1,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,34.0,0.0,1.0,6.0,GD,15.0,0,,21077.0,0.66,1.1
449,44.0,5.0,第2节,第2节,-3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-3.5,2.0,0.87,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,34.0,0.0,1.0,6.0,GD,15.0,0,,21077.0,0.66,1.1
450,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,0.8,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,34.0,0.0,1.0,6.0,GD,15.0,0,,21077.0,0.66,1.1
451,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,0.56,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,34.0,0.0,1.0,6.0,GD,15.0,0,,21077.0,0.66,1.1
452,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,1.3,,,7.0,8.0,0.0,4.0,0.0,0.0,34.0,29.0,34.0,0.0,1.0,5.0,GD,55.0,0,,21077.0,0.66,1.1
453,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,29.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11086.0,0.66,1.1
454,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,29.0,34.0,0.0,1.0,5.0,GD,55.0,0,,21077.0,0.66,1.1
455,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,29.0,34.0,0.0,1.0,5.0,GD,55.0,0,,21075.0,0.66,1.1
456,44.0,5.0,第2节,第2节,169.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,169.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
457,44.0,5.0,第2节,第2节,-1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
458,44.0,5.0,第2节,第2节,1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,1.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
459,44.0,5.0,第2节,第2节,172.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,172.5,2.0,1.3,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
460,44.0,5.0,第2节,第2节,172.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,172.5,2.0,0.77,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
461,44.0,5.0,第2节,第2节,-3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-3.5,2.0,0.91,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
462,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,0.91,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
463,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,0.91,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,55.0,0,,11077.0,0.66,1.1
464,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,0.91,,,7.0,8.0,0.0,4.0,1.0,0.0,34.0,32.0,34.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.66,1.1
465,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,0.91,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,32.0,34.0,0.0,1.0,5.0,GD,38.0,0,,11075.0,0.66,1.1
466,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,0.91,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,32.0,37.0,0.0,1.0,5.0,GD,38.0,0,,21077.0,0.66,1.1
467,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,0.56,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,32.0,37.0,0.0,1.0,5.0,GD,38.0,0,,21077.0,0.66,1.1
468,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,1.3,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,32.0,37.0,0.0,1.0,5.0,GD,38.0,0,,21075.0,0.66,1.1
469,44.0,5.0,第2节,第2节,175.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,175.5,2.0,1.3,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,35.0,37.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.66,1.1
470,44.0,5.0,第2节,第2节,-1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,1.3,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,35.0,37.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.66,1.1
471,44.0,5.0,第2节,第2节,1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,1.5,2.0,1.3,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,35.0,37.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.66,1.1
472,44.0,5.0,第2节,第2节,178.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,178.5,2.0,1.3,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,35.0,37.0,0.0,1.0,5.0,GD,38.0,0,,11077.0,0.66,1.1
473,44.0,5.0,第2节,第2节,178.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,178.5,2.0,1.3,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,35.0,37.0,0.0,1.0,5.0,GD,30.0,0,,11077.0,0.66,1.1
474,44.0,5.0,第2节,第2节,178.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,178.5,2.0,0.77,,,8.0,8.0,0.0,4.0,1.0,0.0,37.0,35.0,37.0,0.0,1.0,5.0,GD,30.0,0,,11077.0,0.66,1.1
475,44.0,5.0,第2节,第2节,178.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,178.5,2.0,0.91,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,37.0,0.0,1.0,5.0,GD,30.0,0,,11075.0,0.66,1.1
476,44.0,5.0,第2节,第2节,178.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,178.5,2.0,0.91,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,5.0,GD,30.0,0,,21077.0,0.66,1.1
477,44.0,5.0,第2节,第2节,178.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,178.5,2.0,0.91,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,5.0,GD,1.0,0,,21077.0,0.66,1.1
478,44.0,5.0,第2节,第2节,-3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-3.5,2.0,0.91,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,5.0,GD,1.0,0,,21077.0,0.66,1.1
479,44.0,5.0,第2节,第2节,3.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,3.5,2.0,0.91,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,5.0,GD,1.0,0,,21077.0,0.66,1.1
480,44.0,5.0,第2节,第2节,179.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,179.5,2.0,0.91,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,5.0,GD,1.0,0,,21077.0,0.66,1.1
481,44.0,5.0,第2节,第2节,179.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,179.5,2.0,0.56,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,5.0,GD,1.0,0,,21077.0,0.66,1.1
482,44.0,5.0,第2节,第2节,179.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,179.5,2.0,1.3,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,4.0,GD,46.0,0,,21077.0,0.66,1.1
483,44.0,5.0,第2节,第2节,179.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,179.5,2.0,1.3,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,35.0,40.0,0.0,1.0,4.0,GD,46.0,0,,21074.0,0.66,1.1
484,44.0,5.0,第2节,第2节,179.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,179.5,2.0,1.3,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
485,44.0,5.0,第2节,第2节,-1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,-1.5,2.0,0.8,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
486,44.0,5.0,第2节,第2节,1.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,1.5,2.0,0.87,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
487,44.0,5.0,第2节,第2节,180.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,180.5,2.0,0.87,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
488,44.0,5.0,第2节,第2节,180.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,180.5,2.0,0.66,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
489,44.0,5.0,第2节,第2节,180.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,180.5,2.0,1.1,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
490,44.0,5.0,第2节,第2节,180.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,180.5,2.0,0.83,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
491,44.0,5.0,第2节,第2节,179.5,-2.5,0.83,2.5,0.83,160.5,0.83,160.5,0.83,179.5,2.0,0.83,,,9.0,8.0,0.0,4.0,1.0,0.0,40.0,37.0,40.0,0.0,1.0,4.0,GD,46.0,0,,11077.0,0.66,1.1
